ID,사고일시,요일,기상상태,시군구,도로형태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사망자수,중상자수,경상자수,부상자수,ECLO
ACCIDENT_00351,2019-01-12 02,토요일,비,대구광역시 달서구 호산동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,교차로운행방법위반,승용,여,49세,경상,승용,남,30세,경상,0,0,4,0,12
ACCIDENT_00352,2019-01-12 04,토요일,비,대구광역시 남구 대명동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,안전운전불이행,승용,여,64세,상해없음,승용,남,55세,경상,0,0,1,0,3
ACCIDENT_00353,2019-01-12 05,토요일,맑음,대구광역시 수성구 두산동,단일로 - 기타,건조,차량단독,공작물충돌,안전운전불이행,승용,여,33세,부상신고,,,,,0,0,0,1,1
ACCIDENT_00354,2019-01-12 05,토요일,비,대구광역시 달성군 유가읍,교차로 - 교차로안,젖음/습기,차대차,측면충돌,신호위반,승용,남,20세,중상,승합,남,38세,중상,2,4,0,0,40
ACCIDENT_00355,2019-01-12 05,토요일,맑음,대구광역시 서구 비산동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,72세,상해없음,화물,여,30세,기타불명,0,1,0,0,5
ACCIDENT_00356,2019-01-12 06,토요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로안,젖음/습기,차량단독,전도전복 - 전도,안전운전불이행,이륜,남,89세,부상신고,,,,,0,0,0,1,1
ACCIDENT_00357,2019-01-12 06,토요일,맑음,대구광역시 서구 이현동,교차로 - 교차로부근,젖음/습기,차대차,추돌,안전운전불이행,승용,남,29세,상해없음,승합,남,26세,경상,0,0,1,0,3
ACCIDENT_00358,2019-01-12 07,토요일,비,대구광역시 달서구 월성동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,신호위반,승용,남,25세,상해없음,승용,남,44세,중상,0,1,0,0,5
ACCIDENT_00359,2019-01-12 07,토요일,비,대구광역시 북구 검단동,교차로 - 교차로횡단보도내,젖음/습기,차대사람,횡단중,신호위반,화물,남,56세,상해없음,보행자,남,50세,경상,0,0,1,0,3
ACCIDENT_00360,2019-01-12 08,토요일,비,대구광역시 서구 평리동,단일로 - 기타,젖음/습기,차대차,기타,안전거리미확보,승용,남,61세,경상,승용,남,35세,경상,0,0,3,0,9
ACCIDENT_00361,2019-01-12 09,토요일,비,대구광역시 수성구 만촌동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,안전운전불이행,승용,여,72세,상해없음,승용,여,39세,경상,0,0,1,0,3
ACCIDENT_00362,2019-01-12 09,토요일,맑음,대구광역시 달서구 월성동,주차장 - 주차장,건조,차대차,측면충돌,안전운전불이행,승용,여,33세,상해없음,승용,남,23세,경상,0,0,1,0,3
ACCIDENT_00363,2019-01-12 10,토요일,비,대구광역시 중구 교동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,신호위반,이륜,남,47세,중상,승용,남,54세,상해없음,0,1,0,0,5
ACCIDENT_00364,2019-01-12 11,토요일,맑음,대구광역시 달서구 송현동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,여,59세,경상,승용,남,57세,경상,0,0,2,0,6
ACCIDENT_00365,2019-01-12 12,토요일,맑음,대구광역시 수성구 황금동,단일로 - 기타,젖음/습기,차대차,추돌,안전운전불이행,승용,남,62세,상해없음,승용,남,59세,경상,0,0,2,0,6
ACCIDENT_00366,2019-01-12 12,토요일,맑음,대구광역시 중구 남산동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,47세,상해없음,승용,여,33세,경상,0,0,2,0,6
ACCIDENT_00367,2019-01-12 13,토요일,맑음,대구광역시 달서구 이곡동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,보행자보호의무위반,승용,남,70세,상해없음,보행자,남,9세,경상,0,0,1,0,3
ACCIDENT_00368,2019-01-12 13,토요일,맑음,대구광역시 북구 동천동,교차로 - 교차로부근,건조,차대차,기타,직진우회전진행방해,원동기,남,22세,경상,승용,남,56세,상해없음,0,0,1,0,3
ACCIDENT_00369,2019-01-12 14,토요일,흐림,대구광역시 동구 신천동,단일로 - 기타,젖음/습기,차대차,추돌,안전운전불이행,이륜,남,51세,경상,승용,남,24세,경상,0,0,3,0,9
ACCIDENT_00370,2019-01-12 15,토요일,맑음,대구광역시 달성군 옥포읍,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,57세,상해없음,승용,남,45세,상해없음,0,0,1,0,3
ACCIDENT_00371,2019-01-12 15,토요일,맑음,대구광역시 북구 칠성동2가,단일로 - 기타,건조,차대차,기타,불법유턴,승용,여,55세,상해없음,이륜,남,33세,중상,0,1,0,0,5
ACCIDENT_00372,2019-01-12 15,토요일,맑음,대구광역시 북구 검단동,교차로 - 교차로부근,건조,차대차,측면충돌,교차로운행방법위반,승용,남,48세,상해없음,자전거,남,59세,중상,0,1,0,0,5
ACCIDENT_00373,2019-01-12 16,토요일,맑음,대구광역시 북구 침산동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,62세,상해없음,승용,남,31세,경상,0,0,3,0,9
ACCIDENT_00374,2019-01-12 17,토요일,맑음,대구광역시 달서구 송현동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,39세,상해없음,보행자,여,86세,경상,0,0,1,0,3
ACCIDENT_00375,2019-01-12 17,토요일,맑음,대구광역시 서구 원대동3가,단일로 - 기타,젖음/습기,차대차,측면충돌,안전운전불이행,이륜,남,40세,경상,자전거,여,71세,중상,0,1,1,0,8
ACCIDENT_00376,2019-01-12 17,토요일,맑음,대구광역시 서구 평리동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,여,44세,상해없음,승용,남,24세,경상,0,0,2,0,6
ACCIDENT_00377,2019-01-12 17,토요일,맑음,대구광역시 달서구 감삼동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,여,67세,상해없음,승용,남,37세,경상,0,0,1,0,3
ACCIDENT_00378,2019-01-12 18,토요일,맑음,대구광역시 남구 대명동,단일로 - 기타,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,남,41세,상해없음,보행자,남,49세,경상,0,0,1,0,3
ACCIDENT_00379,2019-01-12 18,토요일,맑음,대구광역시 동구 신암동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,60세,상해없음,승합,남,34세,상해없음,0,1,0,0,5
ACCIDENT_00380,2019-01-12 19,토요일,맑음,대구광역시 달서구 성당동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,54세,상해없음,이륜,남,20세,중상,0,1,1,0,8
ACCIDENT_00381,2019-01-12 21,토요일,맑음,대구광역시 중구 삼덕동1가,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,55세,상해없음,승용,여,29세,경상,0,0,2,0,6
ACCIDENT_00382,2019-01-12 22,토요일,맑음,대구광역시 동구 검사동,교차로 - 교차로안,건조,차대사람,기타,안전운전불이행,기타불명,기타불명,미분류,기타불명,보행자,남,67세,경상,0,0,1,0,3
ACCIDENT_00383,2019-01-12 22,토요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대차,측면충돌,중앙선침범,이륜,남,22세,부상신고,승용,여,62세,경상,0,0,1,1,4
ACCIDENT_00384,2019-01-13 01,일요일,맑음,대구광역시 달서구 용산동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,24세,경상,승용,남,62세,경상,0,0,2,0,6
ACCIDENT_00385,2019-01-13 05,일요일,맑음,대구광역시 수성구 만촌동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,25세,부상신고,승용,남,35세,경상,0,0,1,1,4
ACCIDENT_00386,2019-01-13 06,일요일,흐림,대구광역시 달서구 대곡동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,보행자보호의무위반,승용,남,63세,상해없음,보행자,남,74세,중상,0,1,0,0,5
ACCIDENT_00387,2019-01-13 06,일요일,맑음,대구광역시 달성군 구지면,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,48세,경상,화물,남,65세,상해없음,0,0,1,0,3
ACCIDENT_00388,2019-01-13 06,일요일,맑음,대구광역시 서구 평리동,기타 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,58세,상해없음,승합,남,57세,경상,0,0,2,0,6
ACCIDENT_00389,2019-01-13 08,일요일,맑음,대구광역시 북구 산격동,교차로 - 교차로안,건조,차대차,추돌,안전거리미확보,승용,남,46세,상해없음,화물,남,53세,경상,0,0,1,0,3
ACCIDENT_00390,2019-01-13 11,일요일,맑음,대구광역시 동구 검사동,기타 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,24세,상해없음,화물,남,57세,경상,0,0,2,0,6
ACCIDENT_00391,2019-01-13 13,일요일,맑음,대구광역시 북구 읍내동,교차로 - 교차로안,건조,차대차,기타,직진우회전진행방해,승용,남,31세,부상신고,승용,남,53세,경상,0,0,1,1,4
ACCIDENT_00392,2019-01-13 14,일요일,맑음,대구광역시 남구 봉덕동,단일로 - 지하차도(도로)내,건조,차량단독,기타,안전운전불이행,승합,남,56세,상해없음,,,,,0,0,1,0,3
ACCIDENT_00393,2019-01-13 15,일요일,맑음,대구광역시 동구 신천동,단일로 - 기타,건조,차대차,기타,안전거리미확보,승용,여,24세,상해없음,승합,남,47세,경상,0,0,1,0,3
ACCIDENT_00394,2019-01-13 15,일요일,맑음,대구광역시 중구 동인동4가,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,60세,상해없음,승용,남,66세,경상,0,0,1,0,3
ACCIDENT_00395,2019-01-13 17,일요일,맑음,대구광역시 북구 노원동3가,단일로 - 기타,건조,차대사람,기타,안전운전불이행,자전거,남,67세,상해없음,보행자,남,61세,경상,0,0,1,0,3
ACCIDENT_00396,2019-01-13 17,일요일,맑음,대구광역시 중구 삼덕동1가,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,44세,상해없음,이륜,남,18세,상해없음,0,0,0,1,1
ACCIDENT_00397,2019-01-13 18,일요일,맑음,대구광역시 동구 신기동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,67세,상해없음,승용,여,43세,경상,0,0,3,0,9
ACCIDENT_00398,2019-01-13 18,일요일,맑음,대구광역시 수성구 중동,교차로 - 교차로부근,건조,차대차,추돌,안전거리미확보,승용,남,67세,상해없음,승용,여,22세,경상,0,0,3,0,9
ACCIDENT_00399,2019-01-13 18,일요일,맑음,대구광역시 중구 공평동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,36세,상해없음,승용,남,23세,경상,0,0,2,0,6
ACCIDENT_00400,2019-01-13 19,일요일,맑음,대구광역시 달서구 신당동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,23세,상해없음,이륜,남,29세,경상,0,0,1,0,3
ACCIDENT_00401,2019-01-13 20,일요일,맑음,대구광역시 달성군 다사읍,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,이륜,남,23세,경상,승용,여,46세,경상,0,0,2,0,6
ACCIDENT_00402,2019-01-13 22,일요일,맑음,대구광역시 달서구 용산동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,50세,상해없음,이륜,남,17세,경상,0,0,1,0,3
ACCIDENT_00403,2019-01-13 23,일요일,맑음,대구광역시 수성구 수성동1가,단일로 - 기타,건조,차대차,측면충돌,과속,승용,남,27세,경상,이륜,남,47세,중상,0,1,1,0,8
ACCIDENT_00404,2019-01-13 23,일요일,맑음,대구광역시 중구 동인동1가,교차로 - 교차로안,건조,차대차,기타,신호위반,승용,남,59세,상해없음,이륜,남,34세,경상,0,0,1,0,3
ACCIDENT_00405,2019-01-14 01,월요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로안,건조,차대사람,차도통행중,안전운전불이행,화물,남,52세,상해없음,보행자,남,45세,경상,0,0,1,0,3
ACCIDENT_00406,2019-01-14 05,월요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,화물,남,66세,상해없음,이륜,남,57세,중상,0,1,0,0,5
ACCIDENT_00407,2019-01-14 06,월요일,맑음,대구광역시 서구 내당동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,74세,경상,승용,남,63세,경상,0,0,3,0,9
ACCIDENT_00408,2019-01-14 07,월요일,맑음,대구광역시 수성구 수성동2가,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,화물,남,47세,상해없음,승용,여,61세,경상,0,0,1,0,3
ACCIDENT_00409,2019-01-14 07,월요일,맑음,대구광역시 달성군 다사읍,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,남,36세,경상,화물,남,40세,경상,0,0,2,0,6
ACCIDENT_00410,2019-01-14 07,월요일,맑음,대구광역시 달성군 다사읍,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,화물,남,32세,상해없음,승용,남,31세,경상,0,0,1,0,3
ACCIDENT_00411,2019-01-14 08,월요일,맑음,대구광역시 동구 동호동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,62세,상해없음,이륜,남,26세,중상,0,1,0,0,5
ACCIDENT_00412,2019-01-14 08,월요일,맑음,대구광역시 북구 칠성동1가,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,화물,남,36세,상해없음,원동기,남,56세,경상,0,0,1,0,3
ACCIDENT_00413,2019-01-14 08,월요일,맑음,대구광역시 중구 삼덕동3가,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,여,55세,상해없음,승용,남,50세,경상,0,0,1,0,3
ACCIDENT_00414,2019-01-14 09,월요일,맑음,대구광역시 달성군 논공읍,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,화물,여,50세,기타불명,승용,남,53세,경상,0,0,1,0,3
ACCIDENT_00415,2019-01-14 10,월요일,맑음,대구광역시 달서구 월성동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,여,62세,상해없음,승용,남,31세,경상,0,0,1,0,3
ACCIDENT_00416,2019-01-14 11,월요일,맑음,대구광역시 북구 태전동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,자전거,남,73세,경상,이륜,남,56세,상해없음,0,0,1,0,3
ACCIDENT_00417,2019-01-14 12,월요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로부근,건조,차량단독,공작물충돌,안전운전불이행,이륜,남,31세,부상신고,,,,,0,0,0,1,1
ACCIDENT_00418,2019-01-14 12,월요일,맑음,대구광역시 서구 평리동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,67세,상해없음,승용,여,63세,경상,0,0,1,0,3
ACCIDENT_00419,2019-01-14 13,월요일,맑음,대구광역시 달서구 감삼동,단일로 - 기타,건조,차대차,기타,안전거리미확보,승용,남,30세,상해없음,승용,남,19세,경상,0,0,2,0,6
ACCIDENT_00420,2019-01-14 13,월요일,맑음,대구광역시 달서구 감삼동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,남,30세,상해없음,승용,남,19세,경상,0,0,2,0,6
ACCIDENT_00421,2019-01-14 14,월요일,맑음,대구광역시 달서구 진천동,단일로 - 기타,건조,차대사람,차도통행중,중앙선침범,승용,남,25세,상해없음,보행자,남,31세,경상,0,0,1,0,3
ACCIDENT_00422,2019-01-14 14,월요일,맑음,대구광역시 북구 복현동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,61세,상해없음,이륜,남,18세,경상,0,0,1,0,3
ACCIDENT_00423,2019-01-14 14,월요일,맑음,대구광역시 달서구 이곡동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,승용,여,39세,상해없음,승용,남,27세,경상,0,0,1,0,3
ACCIDENT_00424,2019-01-14 15,월요일,맑음,대구광역시 달성군 화원읍,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,64세,상해없음,이륜,남,17세,경상,0,0,2,0,6
ACCIDENT_00425,2019-01-14 15,월요일,맑음,대구광역시 북구 칠성동1가,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,안전운전불이행,이륜,남,16세,상해없음,보행자,여,69세,경상,0,0,1,0,3
ACCIDENT_00426,2019-01-14 16,월요일,맑음,대구광역시 북구 고성동2가,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,승용,남,65세,상해없음,이륜,여,64세,경상,0,0,2,0,6
ACCIDENT_00427,2019-01-14 16,월요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,59세,상해없음,이륜,남,17세,경상,0,0,1,0,3
ACCIDENT_00428,2019-01-14 16,월요일,맑음,대구광역시 달서구 두류동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,69세,상해없음,승용,남,60세,경상,0,0,3,0,9
