,ID,요일,기상상태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,연,월,일,시간,도시,구,동,도로형태1,도로형태2,설치개수,cnt,급지구분_1,급지구분_2,급지구분_3
782,ACCIDENT_00782,금요일,맑음,건조,차대차,측면충돌,안전운전불이행,승합,여,64세,상해없음,승용,남,61세,중상,2019,1,25,16,대구광역시,동구,불로동,단일로,기타,622.0,,0.0,0.0,2.0
783,ACCIDENT_00783,금요일,맑음,건조,차대차,측면충돌,안전운전불이행,자전거,남,63세,부상신고,승용,여,40세,상해없음,2019,1,25,16,대구광역시,수성구,지산동,단일로,기타,,,,,
784,ACCIDENT_00784,금요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,28세,상해없음,화물,남,70세,경상,2019,1,25,16,대구광역시,서구,비산동,단일로,기타,,,,,
785,ACCIDENT_00785,금요일,맑음,건조,차대사람,기타,안전운전불이행,승용,남,46세,상해없음,보행자,남,63세,경상,2019,1,25,17,대구광역시,달성군,유가읍,기타,기타,454.0,6.0,0.0,0.0,2.0
786,ACCIDENT_00786,금요일,맑음,건조,차대차,추돌,안전거리미확보,화물,남,57세,상해없음,승용,남,46세,경상,2019,1,25,17,대구광역시,달서구,월암동,단일로,기타,96.0,,0.0,0.0,8.0
787,ACCIDENT_00787,금요일,맑음,건조,차대사람,기타,신호위반,화물,남,70세,상해없음,보행자,여,53세,경상,2019,1,25,18,대구광역시,동구,지저동,단일로,기타,420.0,,0.0,0.0,3.0
788,ACCIDENT_00788,금요일,맑음,건조,차대사람,횡단중,신호위반,이륜,남,34세,상해없음,보행자,여,53세,중상,2019,1,25,18,대구광역시,서구,내당동,단일로,기타,,,,,
789,ACCIDENT_00789,금요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,20세,상해없음,승용,남,43세,경상,2019,1,25,18,대구광역시,서구,중리동,단일로,기타,,,,,
790,ACCIDENT_00790,금요일,맑음,건조,차대차,측면충돌,안전운전불이행,이륜,남,38세,상해없음,이륜,남,29세,중상,2019,1,25,19,대구광역시,남구,대명동,단일로,기타,5377.0,26.0,20.0,1.0,0.0
791,ACCIDENT_00791,금요일,맑음,건조,차대차,추돌,안전거리미확보,승용,남,50세,상해없음,승용,남,45세,경상,2019,1,25,19,대구광역시,남구,대명동,교차로,교차로부근,5377.0,26.0,20.0,1.0,0.0
792,ACCIDENT_00792,금요일,맑음,건조,차대차,추돌,안전거리미확보,승용,남,48세,상해없음,이륜,남,51세,경상,2019,1,25,20,대구광역시,동구,동호동,단일로,기타,205.0,,0.0,0.0,1.0
793,ACCIDENT_00793,금요일,맑음,건조,차대차,측면충돌,신호위반,승용,남,30세,상해없음,이륜,남,21세,경상,2019,1,25,20,대구광역시,달서구,진천동,교차로,교차로안,627.0,,0.0,1.0,3.0
794,ACCIDENT_00794,금요일,흐림,건조,차대차,측면충돌,안전거리미확보,승용,여,45세,상해없음,이륜,남,46세,경상,2019,1,25,20,대구광역시,북구,산격동,단일로,기타,968.0,8.0,0.0,29.0,13.0
795,ACCIDENT_00795,금요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,21세,상해없음,승용,여,47세,경상,2019,1,25,22,대구광역시,달서구,송현동,단일로,기타,1365.0,,0.0,7.0,7.0
796,ACCIDENT_00796,금요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,26세,상해없음,승용,여,46세,경상,2019,1,25,22,대구광역시,서구,평리동,단일로,기타,,,,,
797,ACCIDENT_00797,금요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,남,27세,상해없음,이륜,남,36세,경상,2019,1,25,22,대구광역시,중구,대신동,교차로,교차로안,391.0,2.0,11.0,0.0,0.0
798,ACCIDENT_00798,금요일,맑음,건조,차대차,측면충돌,신호위반,이륜,남,52세,부상신고,승용,여,47세,중상,2019,1,25,23,대구광역시,중구,삼덕동2가,교차로,교차로부근,150.0,1.0,16.0,0.0,0.0
799,ACCIDENT_00799,금요일,맑음,건조,차대차,측면충돌,직진우회전진행방해,승용,남,32세,상해없음,승용,남,30세,경상,2019,1,25,23,대구광역시,중구,남산동,교차로,교차로안,1474.0,9.0,12.0,0.0,0.0
800,ACCIDENT_00800,토요일,맑음,건조,차대차,측면충돌,신호위반,승용,남,58세,상해없음,승용,남,59세,경상,2019,1,26,1,대구광역시,수성구,두산동,교차로,교차로안,473.0,5.0,,,
801,ACCIDENT_00801,토요일,맑음,건조,차대차,측면충돌,신호위반,승용,남,69세,상해없음,이륜,남,36세,중상,2019,1,26,1,대구광역시,달서구,송현동,교차로,교차로안,1365.0,,0.0,7.0,7.0
802,ACCIDENT_00802,토요일,맑음,건조,차대차,추돌,차로위반,승용,남,55세,상해없음,이륜,남,21세,경상,2019,1,26,1,대구광역시,북구,산격동,교차로,교차로부근,968.0,8.0,0.0,29.0,13.0
803,ACCIDENT_00803,토요일,맑음,건조,차대사람,기타,안전운전불이행,승용,여,27세,상해없음,보행자,여,24세,경상,2019,1,26,2,대구광역시,중구,삼덕동1가,단일로,기타,90.0,,8.0,0.0,0.0
804,ACCIDENT_00804,토요일,맑음,건조,차대차,추돌,과속,승용,남,27세,상해없음,이륜,남,25세,중상,2019,1,26,4,대구광역시,서구,내당동,교차로,교차로부근,,,,,
805,ACCIDENT_00805,토요일,맑음,건조,차대차,기타,과속,승용,남,47세,중상,승용,남,54세,상해없음,2019,1,26,5,대구광역시,달서구,용산동,단일로,기타,480.0,,0.0,2.0,2.0
806,ACCIDENT_00806,토요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,26세,상해없음,이륜,남,27세,경상,2019,1,26,6,대구광역시,남구,이천동,단일로,교량,556.0,6.0,3.0,0.0,0.0
807,ACCIDENT_00807,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,38세,상해없음,이륜,남,24세,중상,2019,1,26,7,대구광역시,달성군,현풍읍,교차로,교차로부근,,,,,
808,ACCIDENT_00808,토요일,맑음,건조,차대차,기타,안전운전불이행,승용,여,47세,경상,승용,여,38세,상해없음,2019,1,26,8,대구광역시,달성군,유가읍,주차장,주차장,454.0,6.0,0.0,0.0,2.0
809,ACCIDENT_00809,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,61세,상해없음,승용,남,32세,경상,2019,1,26,9,대구광역시,남구,대명동,단일로,기타,5377.0,26.0,20.0,1.0,0.0
810,ACCIDENT_00810,토요일,맑음,건조,차대사람,차도통행중,안전운전불이행,승용,여,33세,상해없음,보행자,남,88세,중상,2019,1,26,9,대구광역시,서구,비산동,단일로,기타,,,,,
811,ACCIDENT_00811,토요일,맑음,건조,차대차,정면충돌,중앙선침범,승용,남,47세,부상신고,승용,여,70세,중상,2019,1,26,9,대구광역시,서구,내당동,단일로,기타,,,,,
812,ACCIDENT_00812,토요일,맑음,건조,차대차,기타,안전거리미확보,승용,남,44세,경상,승용,여,69세,경상,2019,1,26,10,대구광역시,동구,신천동,단일로,기타,1032.0,,7.0,0.0,0.0
813,ACCIDENT_00813,토요일,맑음,건조,차대차,정면충돌,직진우회전진행방해,승용,남,33세,경상,승용,남,71세,경상,2019,1,26,10,대구광역시,달서구,송현동,교차로,교차로안,1365.0,,0.0,7.0,7.0
814,ACCIDENT_00814,토요일,맑음,건조,차대차,기타,안전거리미확보,승용,남,30세,상해없음,승용,남,71세,경상,2019,1,26,10,대구광역시,달서구,본리동,단일로,기타,258.0,,0.0,3.0,1.0
815,ACCIDENT_00815,토요일,맑음,서리/결빙,차량단독,기타,안전운전불이행,이륜,남,40세,부상신고,,,,,2019,1,26,11,대구광역시,남구,봉덕동,단일로,기타,1424.0,8.0,9.0,3.0,0.0
816,ACCIDENT_00816,토요일,맑음,건조,차대차,측면충돌,불법유턴,승용,남,62세,상해없음,승용,남,44세,경상,2019,1,26,11,대구광역시,수성구,시지동,단일로,기타,,,,,
817,ACCIDENT_00817,토요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,남,83세,상해없음,승용,여,48세,경상,2019,1,26,11,대구광역시,수성구,시지동,단일로,기타,,,,,
818,ACCIDENT_00818,토요일,맑음,건조,차대차,측면충돌,신호위반,승용,남,73세,상해없음,승용,남,61세,부상신고,2019,1,26,12,대구광역시,달서구,대곡동,교차로,교차로안,136.0,,,,
819,ACCIDENT_00819,토요일,맑음,건조,차대차,측면충돌,차로위반,자전거,남,55세,부상신고,승용,남,33세,상해없음,2019,1,26,12,대구광역시,중구,수창동,교차로,교차로횡단보도내,86.0,1.0,6.0,0.0,0.0
820,ACCIDENT_00820,토요일,맑음,건조,차대차,정면충돌,신호위반,승용,여,45세,상해없음,승용,여,47세,경상,2019,1,26,12,대구광역시,달서구,신당동,교차로,교차로안,528.0,,0.0,3.0,3.0
821,ACCIDENT_00821,토요일,맑음,건조,차대차,측면충돌,신호위반,화물,남,52세,상해없음,승용,남,60세,중상,2019,1,26,13,대구광역시,수성구,황금동,교차로,교차로안,,,,,
822,ACCIDENT_00822,토요일,맑음,건조,차대사람,기타,기타,화물,남,59세,상해없음,보행자,여,49세,경상,2019,1,26,13,대구광역시,달서구,월성동,기타,기타,164.0,,0.0,1.0,0.0
823,ACCIDENT_00823,토요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,56세,상해없음,승용,남,70세,중상,2019,1,26,13,대구광역시,중구,동인동2가,교차로,교차로안,75.0,,6.0,0.0,0.0
824,ACCIDENT_00824,토요일,맑음,건조,차대차,추돌,안전거리미확보,화물,남,66세,상해없음,승합,남,62세,부상신고,2019,1,26,14,대구광역시,남구,대명동,단일로,기타,5377.0,26.0,20.0,1.0,0.0
825,ACCIDENT_00825,토요일,맑음,건조,차대차,측면충돌,과속,화물,남,60세,부상신고,승용,남,59세,경상,2019,1,26,14,대구광역시,동구,괴전동,단일로,기타,98.0,,,,
826,ACCIDENT_00826,토요일,맑음,건조,차대사람,기타,안전운전불이행,승합,남,41세,상해없음,보행자,남,57세,경상,2019,1,26,14,대구광역시,달서구,대천동,단일로,기타,108.0,,,,
827,ACCIDENT_00827,토요일,맑음,건조,차대차,후진중충돌,불법유턴,승용,남,41세,기타불명,승용,남,37세,경상,2019,1,26,14,대구광역시,북구,칠성동1가,단일로,기타,79.0,,11.0,0.0,0.0
828,ACCIDENT_00828,토요일,맑음,건조,차대차,추돌,안전거리미확보,화물,남,55세,상해없음,승용,여,48세,경상,2019,1,26,14,대구광역시,달서구,두류동,단일로,기타,1290.0,,0.0,3.0,3.0
829,ACCIDENT_00829,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,73세,상해없음,승용,남,39세,경상,2019,1,26,15,대구광역시,수성구,가천동,단일로,기타,,,,,
830,ACCIDENT_00830,토요일,맑음,건조,차대차,기타,안전운전불이행,화물,남,31세,상해없음,자전거,여,64세,경상,2019,1,26,16,대구광역시,수성구,노변동,단일로,기타,,,,,
831,ACCIDENT_00831,토요일,맑음,건조,차대차,측면충돌,신호위반,이륜,남,33세,기타불명,화물,남,43세,경상,2019,1,26,16,대구광역시,달성군,현풍읍,교차로,교차로안,,,,,
832,ACCIDENT_00832,토요일,맑음,건조,차대차,기타,불법유턴,자전거,남,66세,상해없음,이륜,남,45세,부상신고,2019,1,26,16,대구광역시,북구,산격동,교차로,교차로부근,968.0,8.0,0.0,29.0,13.0
833,ACCIDENT_00833,토요일,맑음,건조,차대차,측면충돌,중앙선침범,승용,남,66세,상해없음,승용,남,25세,경상,2019,1,26,16,대구광역시,달서구,두류동,기타,기타,1290.0,,0.0,3.0,3.0
834,ACCIDENT_00834,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,승합,남,60세,상해없음,승용,남,44세,경상,2019,1,26,17,대구광역시,북구,읍내동,단일로,기타,369.0,13.0,0.0,13.0,2.0
835,ACCIDENT_00835,토요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,남,70세,상해없음,이륜,남,23세,경상,2019,1,26,17,대구광역시,북구,구암동,단일로,기타,273.0,10.0,0.0,0.0,7.0
836,ACCIDENT_00836,토요일,맑음,건조,차대차,기타,안전거리미확보,승용,여,38세,상해없음,승합,남,53세,상해없음,2019,1,26,18,대구광역시,수성구,신매동,단일로,기타,,,,,
837,ACCIDENT_00837,토요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,남,29세,상해없음,승용,남,58세,경상,2019,1,26,19,대구광역시,수성구,신매동,교차로,교차로부근,,,,,
838,ACCIDENT_00838,토요일,맑음,건조,차대차,측면충돌,신호위반,승용,여,55세,상해없음,승용,남,33세,경상,2019,1,26,19,대구광역시,서구,비산동,단일로,기타,,,,,
839,ACCIDENT_00839,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,45세,상해없음,이륜,남,23세,경상,2019,1,26,19,대구광역시,달서구,이곡동,기타,기타,404.0,,0.0,1.0,1.0
840,ACCIDENT_00840,토요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,27세,상해없음,승용,남,27세,경상,2019,1,26,21,대구광역시,수성구,신매동,단일로,기타,,,,,
841,ACCIDENT_00841,토요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,51세,상해없음,승용,남,61세,경상,2019,1,26,21,대구광역시,북구,노원동3가,단일로,기타,671.0,,0.0,15.0,14.0
842,ACCIDENT_00842,토요일,맑음,건조,차대차,측면충돌,차로위반,승용,남,60세,상해없음,이륜,남,29세,경상,2019,1,26,21,대구광역시,중구,동인동1가,단일로,기타,119.0,,6.0,0.0,0.0
843,ACCIDENT_00843,토요일,맑음,건조,차대사람,기타,기타,승합,남,54세,기타불명,보행자,여,71세,경상,2019,1,26,22,대구광역시,서구,중리동,단일로,기타,,,,,
844,ACCIDENT_00844,토요일,맑음,건조,차대차,기타,신호위반,승용,남,27세,상해없음,승용,남,26세,경상,2019,1,26,23,대구광역시,동구,지저동,교차로,교차로안,420.0,,0.0,0.0,3.0
845,ACCIDENT_00845,일요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,여,60세,상해없음,이륜,여,21세,경상,2019,1,27,2,대구광역시,달서구,진천동,단일로,기타,627.0,,0.0,1.0,3.0
846,ACCIDENT_00846,일요일,맑음,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,남,19세,상해없음,보행자,남,26세,경상,2019,1,27,3,대구광역시,중구,삼덕동1가,단일로,기타,90.0,,8.0,0.0,0.0
847,ACCIDENT_00847,일요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,여,68세,상해없음,자전거,남,68세,경상,2019,1,27,8,대구광역시,서구,내당동,교차로,교차로안,,,,,
848,ACCIDENT_00848,일요일,맑음,건조,차대차,측면충돌,중앙선침범,이륜,남,66세,경상,화물,남,60세,상해없음,2019,1,27,9,대구광역시,달서구,본동,교차로,교차로부근,290.0,,0.0,0.0,2.0
849,ACCIDENT_00849,일요일,맑음,건조,차대사람,기타,안전운전불이행,승용,남,61세,상해없음,보행자,남,44세,중상,2019,1,27,9,대구광역시,중구,달성동,단일로,기타,192.0,,4.0,0.0,0.0
850,ACCIDENT_00850,일요일,맑음,건조,차대차,기타,안전운전불이행,승용,남,30세,상해없음,자전거,여,73세,중상,2019,1,27,10,대구광역시,수성구,범어동,단일로,기타,,,,,
851,ACCIDENT_00851,일요일,맑음,건조,차대차,기타,직진우회전진행방해,승용,남,42세,상해없음,승용,남,30세,경상,2019,1,27,10,대구광역시,북구,태전동,교차로,교차로안,306.0,13.0,0.0,14.0,1.0
852,ACCIDENT_00852,일요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,26세,상해없음,승용,남,36세,경상,2019,1,27,11,대구광역시,중구,동인동3가,교차로,교차로부근,282.0,,1.0,0.0,0.0
853,ACCIDENT_00853,일요일,맑음,건조,차대차,측면충돌,신호위반,승용,남,67세,상해없음,승용,남,48세,경상,2019,1,27,12,대구광역시,동구,신천동,교차로,교차로안,1032.0,,7.0,0.0,0.0
854,ACCIDENT_00854,일요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,63세,상해없음,승용,여,58세,경상,2019,1,27,13,대구광역시,수성구,만촌동,주차장,주차장,,,,,
855,ACCIDENT_00855,일요일,맑음,건조,차대차,측면충돌,중앙선침범,승용,남,38세,상해없음,승용,남,60세,중상,2019,1,27,14,대구광역시,서구,평리동,단일로,기타,,,,,
856,ACCIDENT_00856,일요일,맑음,건조,차대차,측면충돌,안전운전불이행,승용,남,62세,상해없음,이륜,남,20세,중상,2019,1,27,14,대구광역시,달서구,신당동,기타,기타,528.0,,0.0,3.0,3.0
857,ACCIDENT_00857,일요일,맑음,건조,차대차,측면충돌,중앙선침범,이륜,남,79세,부상신고,이륜,남,34세,경상,2019,1,27,15,대구광역시,동구,방촌동,단일로,기타,917.0,,0.0,0.0,2.0
858,ACCIDENT_00858,일요일,맑음,건조,차대차,추돌,안전운전불이행,승용,남,23세,상해없음,이륜,남,43세,중상,2019,1,27,15,대구광역시,수성구,만촌동,교차로,교차로부근,,,,,
859,ACCIDENT_00859,일요일,맑음,건조,차대차,측면충돌,안전거리미확보,승용,남,54세,상해없음,승용,남,27세,경상,2019,1,27,15,대구광역시,북구,침산동,단일로,기타,732.0,7.0,8.0,15.0,2.0
860,ACCIDENT_00860,일요일,맑음,건조,차대차,측면충돌,교차로운행방법위반,승용,여,35세,부상신고,승용,남,45세,경상,2019,1,27,16,대구광역시,달서구,월성동,교차로,교차로안,164.0,,0.0,1.0,0.0
